id,created_at,text
854230171016200192,2017-04-18 07:08:38,RT @Michael_Lyman1: .@SwissRe report: 2016 #Insurance-lined securities (ILS) market larger in Q3 than Q2 for first time  https://t.co/fucOd…
854230112115490816,2017-04-18 07:08:24,RT @alicialamalicia: @SwissRe Never thought I could get quite this excited abt a ER&amp;C publication. But this one nails it! Awesome work @Swi…
854147344119595008,2017-04-18 01:39:30,US #infrastructure is in serious need of upgrade and the #reinsurance industry can play an important role https://t.co/dWA80LGcdS
854137727306039296,2017-04-18 01:01:17,RT @GLOBE_Series: https://t.co/b3M0b75W6o #GLOBEcapital2017 article quoting @SwissRe @intactinsurance and @MGolnaraghi1 of @TheGenevaAssoc…
854096471947436032,2017-04-17 22:17:21,RT @MarkBonthrone: Why is it the perfect time to be discussing #flood ? Check out this article featuring a @SwissRe Flood Specialist  https…
853236059429384192,2017-04-15 13:18:23,Private insurance market can help increase resilience to #flood in the United States. Check out how. https://t.co/MeELfBgyp8 @BusInsMagazine
852860356435341312,2017-04-14 12:25:29,How can you ensure a successful career? Check out this short blog. https://t.co/cTd1ZucMeu #CareerTrifecta
852553240830980097,2017-04-13 16:05:06,"RT @johncwalsh: .@SwissRe puts #CycloneDebbie claims at $350m, total insured market losses at $1.3bn #Reinsurance…https://t.co/mIFrbWXlcI"
852553058345201664,2017-04-13 16:04:23,"RT @NCCI: Speaking@ #ncciAIS - @KurtEKarl, economic expert &amp; Chief Economist @SwissRe - attendees: don't miss it! https://t.co/ek3a8uHd9h h…"
852552977974005763,2017-04-13 16:04:04,RT @alexskaplan: Did you know the total cost of disasters outpaces insured losses by 22% over last 25 years? #protectiongap https://t.co/4g…
852504550120534018,2017-04-13 12:51:38,RT @EmployeeBenefit: 12m people covered by #grouprisk schemes in 2016 https://t.co/pwFSRrdIUk via @SwissRe https://t.co/7ljquQrUHJ
852484735079251968,2017-04-13 11:32:53,RT @JohnRitchie3: Getting insured through the workplace and their employers - important to qualify  this headline @SwissRe https://t.co/KVT…
852435525336264704,2017-04-13 08:17:21,RT @intelligentins: UK group risk market grows strongly in 2016: Swiss Re https://t.co/QiZH3baFN6 @SwissRe #insurance #reinsurance
852435492687814656,2017-04-13 08:17:13,RT @KMoxham: Swiss Re Group Watch 2017 - it is possible to service smaller employers @Cover_Mag @Swissre @RonWheatcroft https://t.co/xmqT4Y…
852435442125373440,2017-04-13 08:17:01,"RT @RiskMinds: What #risks unique to emerging markets? We speak with #CRO Karen Tan, Reinsurance Asia @SwissRe: https://t.co/CfcXJa4W68"
852435389495349248,2017-04-13 08:16:48,"RT @NewsReinsurance: Urbanised Latin America – highly vulnerable to climate risk: @SwissRe. #reinsurance #news that matters, from https://t…"
852421912437420032,2017-04-13 07:23:15,Swiss Re estimates losses from Cyclone Debbie at around $350 mln https://t.co/uVYGD1KnPL via @Reuters
852181002470518787,2017-04-12 15:25:58,Last year the US had 4 separate multi-billion $ loss inland floods. That was the most in a single year since 1980!  https://t.co/G0FNjasxTH
852143507838054401,2017-04-12 12:56:58,More people in the UK are protecting the future of their families with critical illness cover. #GroupWatch17… https://t.co/FEKNu9rKid
852138974130962432,2017-04-12 12:38:58,"For the first time in more than 10 years, there has been an increase to the number of insured policies… https://t.co/LS3hpQdelp"
852117581796397056,2017-04-12 11:13:57,RT @RonWheatcroft: In-force Excepted Group Life Policy benefits were up by nearly 30% in 2016. @SwissRe #GroupWatch17 following similar inc…
852112351671275520,2017-04-12 10:53:10,RT @KMoxham: There are now over 12 million people protected by a UK group risk arrangement through the workplace @SwissRe #Group Watch2017
852112189146238976,2017-04-12 10:52:32,Swiss Re's @frankoneill8 says #insurance industry should be proud of #GroupWatch17 results. https://t.co/QRgD8v0qoQ
852106588550725636,2017-04-12 10:30:16,RT @RonWheatcroft: In-force employer-sponsored long-term disability insurance policies increase for the first time in 10 years. Green shoot…
852106366940581888,2017-04-12 10:29:23,Strong growth in UK market. #GroupWatch17 shows that more than 12 million people are now covered by Group life sche… https://t.co/RbfQ2JbrW4
852093520127066113,2017-04-12 09:38:20,More people are safeguarding their futures than ever before. #GroupWatch17 #insurance. https://t.co/UdxFqidAt8
852092988863938560,2017-04-12 09:36:14,RT @KMoxham: Strong growth in UK group risk market in 2016. Over half a million more people covered #GroupWatch2017 @SwissRe @RonWheatcroft
852087856902307840,2017-04-12 09:15:50,"RT @RonWheatcroft: @SwissRe #GroupWatch17 shows almost 520,000 more people covered by group risk insurance policies in 2016."
852082662525284352,2017-04-12 08:55:12,"F. de Gregorio @SwissRe:  The energy sector, including #renewables, are becoming more vulnerable to #cyberrisk https://t.co/vzsm8bgm1r"
851911784449662976,2017-04-11 21:36:11,Which peril has an annual protection gap of almost $10billion in the United States? Click to find out! https://t.co/cSeir0qjti
851814171448672256,2017-04-11 15:08:19,#Flood continues to be a major problem in the US. But there are signs we are increasing our #resilience https://t.co/NItsE6WxQ8
851798157273034752,2017-04-11 14:04:40,J. Keime of @SwissRe says #renewables may not be as well prepared for #cyberrisk as the rest of the energy sector: https://t.co/Az5jJ3FkVA
851740054527651841,2017-04-11 10:13:48,RT @KMoxham: Morning! How's the UK #GroupRisk market doing? Looking forward to publication of this year's Group Watch tomorrow @SwissRe @Ro…
851393279300182016,2017-04-10 11:15:50,RT @intelligentins: Pierluigi Fasano of @SwissRe: speaker at Intelligent #InsurTech Europe 2017 Register:  https://t.co/j02NfB6hXj #IITech1…
851358851890892800,2017-04-10 08:59:02,RT @mahaskah: Latest SIGMA report  @swissre: Increased wealth &amp; larger populations have elevated society’s exposure to flood #risk everywhe…
851337141212860416,2017-04-10 07:32:46,RT @nikhilandre: Martyn Parker on @the_IDB report: lack of climate insurance = greater income inequality #wef #la17 @SwissRe @wef https://t…
851255067806244864,2017-04-10 02:06:38,Artist #LindyLee and #JillianBroadbent in front of Lee's installation at @SwissRe #Sydney #Barangaroo office -… https://t.co/eka6SHnLZA
851252534962515968,2017-04-10 01:56:34,RT @KatrinPorm: Artist #LindyLee and #JillianBroadbent in front of Lee's installation at @SwissRe #Sydney #Barangaroo office - @ArtGalleryo…
850352956826406913,2017-04-07 14:21:58,Martyn Parker explains to @wef how #insurance can break the cycle of extreme weather &amp; extreme poverty.… https://t.co/WiCzL2fRdN
850352308038885376,2017-04-07 14:19:23,RT @ECON_cl: Martyn Parker: El Acuerdo de París establece que las aseguradoras deben cubrir pérdidas y costos de las crisis cli… https://t.…
850352204879978497,2017-04-07 14:18:59,RT @WEF_ES: Martyn Parker: El Acuerdo de París establece que las aseguradoras deben cubrir pérdidas y costos de las crisis climáticas #la17…
850352178774630400,2017-04-07 14:18:52,"RT @amylieberman: 1st time this yr, US bought $1b flood insurance. UK bought $3b last yr, says Martyn Parker, @SwissRe #climatechange #wefL…"
850352028509499394,2017-04-07 14:18:17,RT @ClimateCEOs: 'Paris Agreement says that insurance should be part of the tool box' @SwissRe @wef #LA17 https://t.co/MzJh4Ef5di
850349745386262529,2017-04-07 14:09:12,RT @amylieberman: We have to make huge investments to conquer climate challenges. I am a little bit afraid of this- Martyn Parker @SwissRe…
850338710398881794,2017-04-07 13:25:21,.@WEF_ES Martyn Parker @wef #la17 https://t.co/YRKsbijKKn
850338624642195456,2017-04-07 13:25:01,"RT @GLOBE_Series: #GLOBECapital2017
@SwissRe https://t.co/YBHEcSNNrA"
850336613506981888,2017-04-07 13:17:01,RT @joschennell: Martyn Parker speaks today at #WEF #LATAM on how governments can apply insurance to strengthen their #climateresilience st…
850308115459448833,2017-04-07 11:23:47,RT @AdvanceWomenCH: Planning Advance's next empowering venture over working lunch at founding member @SwissRe Thank you for hosting #WeAdva…
850281922458767361,2017-04-07 09:39:42,RT @MonikaSelmeier: @Swissre Hans Feyen: Generating trust in data is key when you work with  automated solutions #srisigma https://t.co/Eat…
850280588493824001,2017-04-07 09:34:24,RT @MonikaSelmeier: Gamification can help training customers on insurance products #srisigma #insurance.Steve Mitchell from MiCro at @swiss…
850275387783356416,2017-04-07 09:13:44,RT @BenICMIF: B3i #Insurance Initiative- Turning #Blockchain Use Case Into Business Case by @SwissRe's Paul Meeusen #insurtech https://t.co…
850273604512006148,2017-04-07 09:06:39,RT @michaelmenhart: Great overview of the current status of the #Blockchain #insurance initiative #B3i by @SwissRe's Paul Meeusen https://t…
850228170074619905,2017-04-07 06:06:06,RT @NirmalanV: Canada has a large protection gap. @JustinTrudeau needs to push policy to protect Canadians. @InsuranceBureau https://t.co/J…
850009296486137856,2017-04-06 15:36:23,RT @wef: 4 trends that will shape Latin America’s economies in 2017 https://t.co/ZB7uQAlxgb #la17 https://t.co/WzhZRNG0Kj
850007282498850817,2017-04-06 15:28:23,"Martyn Parker @wef Hoy en día, una de cada tres personas vive en zonas muy expuestas a inundaciones #la17… https://t.co/1EROASVItY"
850005182624780293,2017-04-06 15:20:02,Los seguros podrían ayudar a Latinoamérica a romper el nexo entre el clima extremo y la pobreza extrema https://t.co/7heWgdSYpf @wef #la17
849995513151860736,2017-04-06 14:41:37,One of our clients experiencing natural catastrophe #VirtualReality at our #SRIsigma event: https://t.co/wiVC30Ykmj… https://t.co/ZV5HXXcZWa
849993869639000066,2017-04-06 14:35:05,Swiss Re's Martyn Parker in @wef en español: https://t.co/4dzQVSt7ZH #la17 https://t.co/DQ17Boaotp
849990350118821889,2017-04-06 14:21:06,We spoke with @CdnUnderwriter about tech and how it's helping to bolster #insurance awareness. Read more: https://t.co/YOLIr6LMFD
849986348924665856,2017-04-06 14:05:12,4 trends that will shape Latin America’s economies in 2017 #la17 https://t.co/31w2Ey1OPn via @wef
849961101290864640,2017-04-06 12:24:52,70% of Fort McMurray financial losses were covered by insurance allowing for quicker recovery &amp; rebuild… https://t.co/Z6kyxBItQ8
849960956939710464,2017-04-06 12:24:18,RT @ReinsurerHuerta: The biggest surprise of the year 2016 was the #wildfire in #canada says @Lucia_Bevere from @SwissRe during the #srisig…
849960473302884352,2017-04-06 12:22:22,.@MonikaSelmeier 6/10 of Europe's costliest #earthquakes since 1970 have been in Italy. Find out more:… https://t.co/l3FXeCrxhX
849959967557812224,2017-04-06 12:20:22,"In 2016, the global protection gap for disasters was approximately USD 121 billion https://t.co/pV9fRFMWJC …… https://t.co/cny7ipHtSK"
849959402069250049,2017-04-06 12:18:07,"RT @MonikaSelmeier: Main Street of Amatrice - after the EQ2016. Nevertheless, the EQ protection gap in Italy is still extremely high. #sris…"
849954824334569472,2017-04-06 11:59:56,"RT @MonikaSelmeier: @swissre Lucia Bevere at Sigma event: Number of flood events and damage from floods are increasing #srisigma
https://t.…"
849954230387474432,2017-04-06 11:57:34,RT @FinancialTimes: City of London to offer free public wi-fi https://t.co/W0SmKCXkng
849951473970667520,2017-04-06 11:46:37,RT @TheGenevaAssoc: China Moves a Step Forward in Its Quest for Food Security https://t.co/HPuLC9o3Ix @nytimes
849949356795064321,2017-04-06 11:38:12,RT @LotteGE: Encouraging signs that insurance awareness is on the rise globally - @Swiss Re’s Ojeisekhoba https://t.co/fhvlQe4zx3 @CdnUnder…
849948578630053888,2017-04-06 11:35:07,RT @ReinsurerHuerta: #srisigma https://t.co/j4GHoCYRMP
849948525442068480,2017-04-06 11:34:54,RT @ReinsurerHuerta: Some of @swissre publications leading our discussion on how ro insure the #uninsured and make the world more #resilien…
849868931376570368,2017-04-06 06:18:37,Global killer #Cancer new cases projected to rise to 17mil by 2020 with almost ½ of new cases to happen in #Asia… https://t.co/1NM5AYpxe5
849673983284871169,2017-04-05 17:23:58,"RT @intelligentins: Volcanic ash fall risk higher than perceived, warns Swiss Re’s Patrice Tscherring https://t.co/TWZo6L37zz @SwissRe
#vol…"
849673938573701125,2017-04-05 17:23:47,RT @alexskaplan: @SwissRe Veronica Scotti takes the stage @globe_series to discuss financing the 21st century. #GLOBEcapital2017 https://t.…
849658577669296130,2017-04-05 16:22:45,RT @CUOnlineEditor: Encouraging signs around #insurance awareness on a global scale: @SwissRe’s Ojeisekhoba https://t.co/EBulb4o60S via @Cd…
849635221049835520,2017-04-05 14:49:56,"RT @manuelstagars: ""One little step forward can be a great step for mankind."" Paul Meeusen @swissre in #blockchainmovie https://t.co/9objRv…"
849576458125287426,2017-04-05 10:56:26,Martyn Parker @wef: 15 of the top 25 industrial parks in Argentina are located in flood-prone areas.… https://t.co/JKgNNdQnFR
849526214155022336,2017-04-05 07:36:47,Devastating flood &amp; drought events have increased due to #climatechange. Find out how #insurance can help:… https://t.co/ZCWkQlF7m4
849254235422195712,2017-04-04 13:36:02,We're looking forward to Sigma 2017 event. Join us on #SRIsigma to find out how we can protect the #uninsured:… https://t.co/xEbjdEslup
849247292121120768,2017-04-04 13:08:27,"RT @Ian_Portsmouth: 1/2 .@SwissRe's Moses Ojeisekjoba notes the risks of the ""silver tsunami"" #CanadianInsuranceOutlook https://t.co/Ar363c…"
849246495048126464,2017-04-04 13:05:17,RT @steve_kee: $5.2B total CAT losses was truly unprecedented. At $3.77B northern AB wildfire was largest loss in CA history. #canadianinsu…
849245268054769664,2017-04-04 13:00:24,https://t.co/XOWxsuzDAl
849240510665568256,2017-04-04 12:41:30,RT @Ian_Portsmouth: Veronica Scotti of .@SwissRe warns insurers of underestimating earthquake risk at #canadianinsuranceoutlook https://t.c…
849240425634430976,2017-04-04 12:41:10,"RT @steve_kee: Pleasure to hear ""view from the top"" with Moses Ojeisekhoba @SwissRe Reinsurance CEO.  #canadianinsuranceoutlook https://t.c…"
849233045504888836,2017-04-04 12:11:50,https://t.co/YbY1Cu9Bf4
849232101098622976,2017-04-04 12:08:05,Swiss Re Canada CEO Veronica Scotti opens the 2017 Canadian Outlook Breakfast #CanadianInsuranceOutlook https://t.co/wdFJV5ndQs
849228801863274502,2017-04-04 11:54:58,Canadian Outlook Breakfast is underway! Greeting guests before the program starts. #CanadianInsuranceOutlook https://t.co/sI4EykytQR
849204233060712448,2017-04-04 10:17:21,The countdown is on to the 2017 Canadian Outlook Breakfast in Toronto. #CanadianInsuranceOutlook https://t.co/37nDddaQDi
849172018469777408,2017-04-04 08:09:20,"RT @ClimateGroup: ""#RE100 and #EP100 are trustworthy references,"" says Lasse Wallquist @SwissRe at #SEforALLforum"
